N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3187.92,2.0,10.0
20,0.0,3183.72,2.0,20.0
30,0.0,3182.48,2.0,30.0
40,0.0,3186.6,2.0,40.0
50,0.0,3186.0,2.0,50.0
60,0.0,3180.36,2.0,60.0
70,0.0,3187.4,2.0,70.0
80,0.0,3186.28,2.0,80.0
90,0.0,3185.0,2.0,90.0
100,0.0,3180.24,2.0,100.0
200,0.010000000000000007,3187.8,2.0,200.0
300,0.02999999999999995,3185.04,2.0,300.0
400,0.058799999999999894,3180.64,2.0,400.0
500,0.0900999999999999,3181.24,2.0,500.0
600,0.1342000000000002,3184.32,2.0,600.0
700,0.18679999999999997,3183.52,2.0,700.0
800,0.24559999999999985,3186.6,2.0,800.0
900,0.3155999999999999,3182.04,2.0,900.0
1000,0.3911000000000003,3182.4,2.0,1000.0
1200,0.5811999999999998,3181.52,2.0,1200.0
1400,0.8073999999999997,3182.36,2.0,1400.0
1600,1.0609999999999997,3178.16,2.0,1600.0
1800,1.3481999999999998,3181.16,2.0,1800.0
2000,1.6978,4113.04,2.0,2000.0
2500,2.6873999999999993,4150.24,2.0,2500.0
3000,3.958600000000003,4207.76,2.0,3000.0
3500,5.405899999999999,4204.52,2.01,3500.0
4000,7.2920000000000025,4204.68,2.0,4000.0
4500,9.325200000000002,4872.24,2.0,4500.0
5000,11.427200000000006,5132.24,2.0,5000.0
6000,20.501699999999996,4764.84,2.0,6000.0
7000,23.6473,5787.4,2.0,7000.0
8000,32.72370000000001,5878.68,2.0,8000.0
9000,40.5191,6586.04,2.0,9000.0
10000,51.60430000000001,6875.84,2.0,10000.0
