N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3181.76,1.4,10.0
20,0.0,3183.64,1.96,20.0
30,0.0,3187.72,2.0,30.0
40,0.0,3181.64,2.0,40.0
50,0.0,3183.08,2.0,50.0
60,0.0,3178.64,2.0,60.0
70,0.0,3184.68,2.0,70.0
80,0.0,3182.88,2.0,80.0
90,0.0,3180.08,2.0,90.0
100,0.0,3182.32,2.0,100.0
200,0.010000000000000007,3184.12,2.0,200.0
300,0.029499999999999953,3183.68,2.0,300.0
400,0.050199999999999904,3186.48,2.0,400.0
500,0.08110000000000005,3186.12,2.0,500.0
600,0.12139999999999983,3182.32,2.0,600.0
700,0.16790000000000005,3181.16,2.0,700.0
800,0.22149999999999995,3187.36,2.0,800.0
900,0.2815000000000002,3182.44,2.0,900.0
1000,0.3528000000000005,3181.72,2.0,1000.0
1200,0.5182000000000002,3182.2,2.0,1200.0
1400,0.7162,3204.48,2.0,1400.0
1600,0.9430000000000001,4125.32,2.0,1600.0
1800,1.190500000000001,4155.48,2.0,1800.0
2000,1.4891999999999994,4206.88,2.0,2000.0
2500,2.3638000000000012,4193.0,2.0,2500.0
3000,3.432100000000001,4205.52,2.0,3000.0
3500,4.711799999999999,5090.52,2.01,3500.0
4000,6.265300000000001,5043.6,2.0,4000.0
4500,8.020199999999996,5241.52,2.0,4500.0
5000,9.8251,5318.88,2.0,5000.0
6000,14.584299999999999,5972.24,2.0,6000.0
7000,19.8941,6566.6,2.0,7000.0
8000,27.327600000000004,6604.6,2.0,8000.0
9000,33.7568,7833.32,2.02,9000.0
10000,42.63610000000001,8132.4,2.0,10000.0
