K,Time (s),Memory (KB),Passes
1,12.12,28872.0,195
2,1.63,32148.0,4
3,1.0,36620.0,3
4,0.07,14464.0,1
5,0.06,14592.0,1
6,0.06,14500.0,1
7,0.05,14464.0,1
8,0.06,14636.0,1
9,0.06,14600.0,1
10,0.06,14460.0,1
