K,Time (s),Memory (KB),Passes
1,1.0,43256.0,3
2,0.59,39824.0,2
3,0.99,40272.0,2
4,0.05,14604.0,1
5,0.05,14620.0,1
6,0.05,14496.0,1
7,0.06,14608.0,1
8,0.06,14484.0,1
9,0.05,14528.0,1
10,0.06,14604.0,1
