K,Average User Time (s),Average Memory (KB),Passes
1,161.9133,140989.3333,309
2,101.12,163569.3333,107
3,25.11,204364.0,8
4,0.7233,224741.3333,2
5,0.74,224782.6667,2
6,0.8733,224793.3333,2
7,0.82,224748.0,2
8,0.8733,224717.3333,2
9,0.8033,224805.3333,2
10,0.89,224786.6667,2
