K,Average User Time (s),Average Memory (KB),Passes
1,0.0,15869.3333,1
2,0.0033,15825.3333,1
3,0.0,15798.6667,1
4,0.0067,15790.6667,1
5,0.0067,15896.0,1
6,0.0033,15860.0,1
7,0.0033,15920.0,1
8,0.0033,15884.0,1
9,0.0033,15901.3333,1
10,0.0067,15894.6667,1
