K,Average User Time (s),Average Memory (KB),Passes
1,0.02,4557.6,4
2,0.02,4600.0,4
3,0.022,4420.0,4
4,0.02,4455.2,4
5,0.02,4465.6,4
6,0.024,4409.6,4
7,0.02,4456.8,4
8,0.022,4500.8,4
9,0.02,4508.0,4
10,0.02,4404.8,4
