N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3183.24,2.976,9.48
20,0.0,3181.888,3.92,18.484
30,0.0,3183.108,4.454,27.691
40,0.0,3182.696,4.934,36.978
50,0.0,3184.036,5.292,46.286
60,0.0,3183.616,5.623,55.634
70,0.0,3182.84,5.903,65.106
80,0.0,3182.728,6.127,74.495
90,0.0,3184.204,6.346,83.991
100,0.0,3182.016,6.581,93.448
200,1e-05,3182.64,7.975,189.587
300,0.009959999999999832,3182.784,8.841,286.392
400,0.016699999999999753,3182.808,9.433,383.267
500,0.024499999999999907,3182.74,9.93,480.773
600,0.03499999999999997,3182.892,10.302,578.581
700,0.04659999999999943,3181.628,10.665,676.472
800,0.060140000000000415,3183.456,10.986,774.474
900,0.07313999999999926,3181.0,11.24,872.646
1000,0.0882800000000008,3183.86,11.466,970.99
1200,0.12562999999999996,3182.468,11.858,1167.581
1400,0.16332999999999903,3184.216,12.182,1364.784
1600,0.20654999999999862,3183.032,12.461,1561.934
1800,0.25603999999999993,4206.552,12.787,1759.281
2000,0.2997500000000013,4207.268,13.019,1956.584
2500,0.43379000000000023,4205.752,13.49,2450.515
3000,0.5873099999999993,4206.232,13.937,2945.221
3500,0.7571199999999992,4205.356,14.215,3440.261
4000,0.9411699999999983,5231.572,14.553,3935.755
4500,1.1336999999999982,5230.756,14.79,4431.62
5000,1.3500399999999972,5231.768,15.016,4926.95
6000,1.8227900000000006,6224.772,15.393,5919.687
7000,2.387180000000007,6256.836,15.782,6912.529
8000,3.034399999999996,7219.056,16.016,7905.77
9000,3.546339999999997,7288.312,16.279,8899.788
10000,4.156780000000008,8272.344,16.526,9893.499
