N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3183.24,1.995,9.452
20,0.0,3182.532,2.323,18.594
30,0.0,3183.208,2.879,27.866
40,0.0,3182.868,2.992,37.027
50,0.0,3183.628,3.002,46.454
60,0.0,3182.428,3.011,55.746
70,0.0,3182.7,3.039,65.25
80,0.0,3183.356,3.091,74.779
90,0.0,3182.96,3.192,84.348
100,0.0,3181.872,3.276,94.014
200,0.0,3183.076,3.984,190.233
300,0.0,3181.636,4.003,287.098
400,0.002639999999999988,3182.596,4.029,384.495
500,0.009959999999999832,3182.4,4.122,482.66
600,0.0122399999999998,3182.504,4.338,580.769
700,0.01873999999999973,3183.612,4.61,679.55
800,0.025810000000000003,3181.888,4.834,777.813
900,0.029760000000000317,3182.092,4.932,876.364
1000,0.03950999999999939,3183.172,4.985,974.032
1200,0.050149999999999306,3183.384,5.0,1170.616
1400,0.06983000000000017,3182.936,5.0,1367.464
1600,0.08058999999999888,4203.816,5.0,1565.073
1800,0.1000699999999986,4206.468,5.0,1762.45
2000,0.11588000000000069,4205.628,5.0,1960.021
2500,0.1627399999999977,4206.68,5.013,2455.286
3000,0.21795000000000034,4205.952,5.089,2950.814
3500,0.28774000000000033,4235.828,5.293,3447.653
4000,0.3681699999999945,5231.804,5.63,3945.262
4500,0.4567600000000011,5230.08,5.868,4441.457
5000,0.5436900000000038,5229.688,5.967,4937.805
6000,0.7180500000000112,6256.2,5.999,5929.716
7000,0.9272599999999908,6256.056,6.0,6922.062
8000,1.152820000000001,7270.824,6.0,7915.704
9000,1.3275599999999907,7285.352,6.0,8909.888
10000,1.523059999999985,8310.44,6.0,9905.529
