N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3181.836,2.994,9.539
20,0.0,3182.724,3.025,18.572
30,0.0,3182.112,3.037,27.796
40,0.0,3183.564,3.068,36.953
50,0.0,3182.0,3.074,46.385
60,0.0,3183.136,3.101,55.8
70,0.0,3183.18,3.116,65.269
80,0.0,3182.316,3.112,74.687
90,0.0,3181.8,3.131,84.294
100,0.0,3182.236,3.139,93.655
200,0.0,3181.724,3.222,189.561
300,1e-05,3183.072,3.301,286.42
400,0.00442999999999995,3183.44,3.342,383.616
500,0.010009999999999832,3181.668,3.366,481.103
600,0.013289999999999783,3184.6,3.422,578.667
700,0.019539999999999697,3183.164,3.428,676.614
800,0.024709999999999933,3183.0,3.494,774.503
900,0.028980000000000266,3181.812,3.478,872.744
1000,0.034809999999999966,3183.404,3.479,970.799
1200,0.04780999999999946,3182.132,3.521,1167.267
1400,0.06511000000000042,3182.192,3.551,1364.617
1600,0.08144000000000057,3181.584,3.583,1561.991
1800,0.10021000000000038,3182.672,3.6,1759.062
2000,0.11527999999999929,4201.192,3.593,1956.24
2500,0.1684900000000027,4197.964,3.657,2450.322
3000,0.2240199999999998,4199.796,3.683,2945.326
3500,0.2868400000000023,4205.884,3.688,3439.953
4000,0.3543100000000014,4206.928,3.703,3935.397
4500,0.4348599999999954,5212.912,3.756,4430.956
5000,0.5122399999999964,5220.764,3.769,4926.876
6000,0.7011000000000114,5225.552,3.801,5919.294
7000,0.908420000000001,6222.252,3.821,6911.721
8000,1.1287199999999995,6252.976,3.812,7905.815
9000,1.3610300000000093,7149.488,3.827,8898.581
10000,1.580419999999996,7223.96,3.835,9892.795
