K,Average User Time (s),Average Memory (KB),Passes
1,1.41,14772.0,37
2,0.37,15556.0,2
3,0.75,18484.0,2
4,0.02,18756.0,1
5,0.03,18756.0,1
6,0.03,18752.0,1
7,0.03,18744.0,1
8,0.03,18804.0,1
9,0.02,18836.0,1
10,0.03,18804.0,1
