N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2.9999999999999997e-05,5208.0,1.0,2.521
20,5e-05,4172.0,1.0,4.515
30,0.00022,4184.0,2.053,27.844
40,0.00023999999999999998,3120.0,2.058,37.074
50,0.00047999999999999996,4148.0,2.075,46.371
60,0.00069,4140.0,2.093,55.811
70,0.00078,4172.0,2.104,65.286
80,0.00086,4184.0,2.115,74.773
90,0.0011200000000000001,4152.0,2.138,84.163
100,0.00121,3144.0,2.137,93.739
200,0.004059999999999999,4164.0,2.213,189.636
300,0.007690000000000001,3108.0,2.287,286.463
400,0.012060000000000001,3108.0,2.329,383.632
500,0.013900000000000001,4180.0,2.377,481.079
600,0.0238,3108.0,2.422,578.76
700,0.027710000000000002,3108.0,2.432,676.674
800,0.03433,3108.0,2.459,774.389
900,0.03946,3156.0,2.479,872.636
1000,0.052289999999999996,3108.0,2.506,971.106
1200,0.06773,3108.0,2.515,1167.78
1400,0.08865,3188.0,2.541,1364.62
1600,0.10286,3188.0,2.576,1561.42
1800,0.12977,4156.0,2.599,1759.36
2000,0.10615000000000001,4160.0,2.601,1956.75
2500,0.21833000000000002,4148.0,2.606,2450.32
3000,0.27107,4164.0,2.676,2945.26
3500,0.37256,5152.0,2.714,3440.16
4000,0.35818,5212.0,2.714,3935.42
4500,0.46184,6192.0,2.724,4430.95
5000,0.66171,5156.0,2.751,4927.16
6000,0.63618,7204.0,2.82,5919.38
7000,1.00524,6180.0,2.819,6912.3
8000,1.02624,6180.0,2.832,7905.56
9000,1.7147000000000001,7288.0,2.846,8898.79
10000,2.05751,8312.0,2.84,9892.56
