N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3180.828,2.0,9.636
20,0.0,3182.152,3.0,18.462
30,0.0,3183.148,3.039,27.362
40,0.0,3183.388,3.053,36.096
50,0.0,3182.808,3.098,44.998
60,0.0,3181.444,3.121,53.831
70,0.0,3182.512,3.149,62.629
80,0.0,3180.524,3.194,71.523
90,0.0,3181.188,3.209,80.302
100,0.0,3182.064,3.225,89.306
200,0.0,3181.896,3.378,178.218
300,0.0,3182.932,3.5,267.593
400,1e-05,3182.584,3.599,357.311
500,0.0006300000000000004,3182.256,3.619,446.873
600,0.00957999999999984,3180.568,3.705,536.71
700,0.005479999999999928,3182.156,3.745,626.678
800,0.009799999999999837,3183.3,3.772,717.279
900,0.011159999999999818,3181.932,3.804,806.866
1000,0.010009999999999832,3182.6,3.813,897.68
1200,0.014939999999999757,3182.312,3.849,1078.588
1400,0.019759999999999684,3184.644,3.882,1260.114
1600,0.02109999999999971,3182.948,3.888,1440.931
1800,0.029140000000000294,3184.28,3.944,1622.606
2000,0.030420000000000367,4204.528,3.956,1804.59
2500,0.044269999999999414,4203.836,3.964,2259.591
3000,0.05957000000000057,4202.388,4.0,2715.797
3500,0.07024999999999963,4205.204,4.015,3172.384
4000,0.08460999999999995,4207.008,4.027,3629.589
4500,0.10097999999999874,5209.832,4.032,4087.188
5000,0.11444000000000003,5222.76,4.042,4545.914
6000,0.14858000000000138,5226.34,4.041,5461.171
7000,0.18078000000000313,6242.296,4.06,6380.101
8000,0.21723000000000017,6253.052,4.061,7299.684
9000,0.2526899999999999,6262.284,4.061,8217.256
10000,0.29359000000000146,7268.504,4.08,9139.417
