N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3178.0,1.0,0.0
20,0.0,3171.2,1.0,0.0
30,0.0,3175.2,1.0,0.0
40,0.0,3186.0,1.0,0.0
50,0.0,3179.6,1.0,0.0
60,0.0,3172.0,1.0,0.0
70,0.0,3184.0,1.0,0.0
80,0.0,3186.4,1.0,0.0
90,0.0,3183.6,1.0,0.0
100,0.0,3176.4,1.0,0.0
200,0.0,3191.6,1.0,0.0
300,0.0,3178.4,1.0,0.0
400,0.0,3181.2,1.0,0.0
500,0.0,3176.4,1.0,0.0
600,0.0,3174.4,1.0,0.0
700,0.0,3171.6,1.0,0.0
800,0.0,3182.0,1.0,0.0
900,0.0,3183.6,1.0,0.0
1000,0.0,3186.8,1.0,0.0
1200,0.009999999999999998,3174.0,2.9,1082.3
1400,0.015,3188.8,2.9,1254.4
1600,0.018,3177.6,2.8,1441.8
1800,0.019999999999999997,3185.2,2.8,1622.1
2000,0.029000000000000005,4200.8,3.0,1808.6
2500,0.03899999999999999,4099.2,3.0,2263.3
3000,0.048,4201.6,3.0,2713.2
3500,0.06000000000000001,4202.8,3.0,3175.4
4000,0.07000000000000002,4214.4,3.0,3626.3
4500,0.07999999999999999,5229.6,3.0,4090.3
5000,0.092,5028.0,3.0,4530.4
6000,0.127,5233.6,2.9,5466.1
7000,0.14999999999999997,6247.2,3.0,6372.5
8000,0.179,6243.2,3.0,7301.4
9000,0.215,6258.0,3.1,8217.1
10000,0.242,7178.8,3.0,9146.8
