N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3182.724,1.0,0.0
20,0.0,3183.632,1.0,0.0
30,0.0,3181.404,1.0,0.0
40,0.0,3179.592,1.0,0.0
50,0.0,3180.724,1.0,0.0
60,0.0,3181.976,1.0,0.0
70,0.0,3180.964,1.0,0.0
80,0.0,3181.892,1.0,0.0
90,0.0,3181.212,1.0,0.0
100,0.0,3182.64,1.0,0.0
200,0.0,3183.744,1.0,0.0
300,0.0,3182.776,1.0,0.0
400,0.0,3181.0,1.0,0.0
500,0.0,3182.488,1.0,0.0
600,0.0,3183.132,1.0,0.0
700,0.0,3184.196,1.0,0.0
800,0.0,3183.648,1.0,0.0
900,0.0,3182.732,1.0,0.0
1000,0.0,3181.54,1.0,0.0
1200,0.010009999999999832,4205.924,1.94,1078.352
1400,0.016309999999999745,4207.064,1.997,1259.376
1600,0.019959999999999662,5226.864,2.0,1440.817
1800,0.02063999999999968,5226.644,2.0,1622.81
2000,0.02846000000000024,5228.596,2.0,1804.464
2500,0.03851999999999951,6251.712,2.0,2258.696
3000,0.0493799999999993,6252.384,2.0,2715.004
3500,0.059630000000000676,7274.784,2.0,3171.201
4000,0.07036999999999961,8294.132,2.0,3629.112
4500,0.08295999999999958,8301.912,2.0,4087.128
5000,0.09636999999999996,9318.812,2.0,4543.989
6000,0.1235800000000004,10348.332,2.0,5459.575
7000,0.15109000000000142,11659.536,2.0,6378.371
8000,0.18609000000000084,13408.616,2.0,7297.549
9000,0.21030000000000032,14442.26,2.0,8216.241
10000,0.24725000000000066,15469.148,2.0,9137.965
