K,Time (s),Memory (KB),Passes
1,1.27,14960.0,37
2,0.32,15828.0,2
3,0.02,8060.0,1
4,0.02,8052.0,1
5,0.02,7944.0,1
6,0.01,8024.0,1
7,0.02,8076.0,1
8,0.01,8180.0,1
9,0.02,8104.0,1
10,0.01,8056.0,1
