K,Average User Time (s),Average Memory (KB),Passes
1,142.8467,152341.3333,246
2,30.5067,181665.3333,7
3,21.1733,206665.3333,4
4,0.6133,232178.6667,1
5,0.6833,232157.3333,1
6,0.66,232129.3333,1
7,0.66,232182.6667,1
8,0.7267,232178.6667,1
9,0.6,232148.0,1
10,0.65,232160.0,1
