K,Iteration,User Time (s),Memory (KB),Passes
7,1,4.42,107700.0,4
7,2,4.89,107500.0,4
7,3,4.4,107552.0,4
7,4,4.84,107540.0,4
7,5,4.6,107500.0,4
7,6,4.78,107688.0,4
7,7,4.41,107644.0,4
7,8,4.44,107644.0,4
7,9,4.4,107612.0,4
7,10,4.38,107584.0,4
7,11,4.48,107700.0,4
7,12,4.54,107576.0,4
7,13,4.82,107616.0,4
7,14,4.55,107612.0,4
7,15,4.82,107532.0,4
7,16,4.38,107552.0,4
7,17,4.83,107500.0,4
7,18,4.5,107660.0,4
7,19,4.5,107608.0,4
7,20,4.51,107592.0,4
7,21,4.42,107552.0,4
7,22,4.57,107648.0,4
7,23,4.48,107696.0,4
7,24,4.82,107588.0,4
7,25,4.62,107612.0,4
7,26,4.43,107676.0,4
7,27,4.71,107692.0,4
7,28,4.49,107680.0,4
7,29,4.42,107500.0,4
7,30,4.55,107608.0,4
7,31,4.43,107604.0,4
7,32,4.73,107588.0,4
7,33,4.55,107696.0,4
7,34,4.91,107676.0,4
7,35,4.44,107680.0,4
7,36,4.64,107664.0,4
7,37,4.67,107592.0,4
7,38,4.49,107536.0,4
7,39,4.8,107592.0,4
7,40,4.4,107692.0,4
7,41,4.45,107612.0,4
7,42,4.6,107604.0,4
7,43,4.41,107648.0,4
7,44,4.43,107576.0,4
7,45,4.83,107592.0,4
7,46,4.41,107596.0,4
7,47,4.45,107516.0,4
7,48,4.47,107660.0,4
7,49,4.42,107692.0,4
7,50,4.92,107604.0,4
