K,Iteration,User Time (s),Memory (KB),Passes
4,1,10.93,78448.0,9
4,2,12.16,78548.0,9
4,3,11.95,78448.0,9
4,4,12.42,78520.0,9
4,5,11.96,78400.0,9
4,6,11.77,78432.0,9
4,7,11.95,78432.0,9
4,8,11.32,78524.0,9
4,9,11.46,78620.0,9
4,10,11.59,78580.0,9
4,11,11.3,78612.0,9
4,12,11.51,78580.0,9
4,13,11.66,78580.0,9
4,14,11.58,78468.0,9
4,15,11.68,78548.0,9
4,16,11.84,78592.0,9
4,17,11.65,78544.0,9
4,18,11.14,78540.0,9
4,19,10.7,78564.0,9
4,20,11.17,78468.0,9
4,21,10.74,78540.0,9
4,22,10.69,78608.0,9
4,23,10.84,78480.0,9
4,24,10.99,78508.0,9
4,25,10.87,78504.0,9
4,26,11.76,78444.0,9
4,27,11.22,78484.0,9
4,28,10.87,78484.0,9
4,29,11.62,78596.0,9
4,30,10.99,78504.0,9
4,31,10.92,78504.0,9
4,32,10.68,78632.0,9
4,33,11.41,78524.0,9
4,34,11.06,78448.0,9
4,35,11.47,78548.0,9
4,36,10.65,78540.0,9
4,37,11.36,78624.0,9
4,38,10.69,78620.0,9
4,39,10.76,78620.0,9
4,40,11.19,78504.0,9
4,41,10.68,78628.0,9
4,42,10.84,78628.0,9
4,43,10.77,78576.0,9
4,44,11.79,78480.0,9
4,45,11.31,78624.0,9
4,46,10.73,78436.0,9
4,47,11.21,78524.0,9
4,48,10.77,78624.0,9
4,49,11.27,78628.0,9
4,50,10.73,78540.0,9
