K,Iteration,User Time (s),Memory (KB),Passes
2,1,16.77,60840.0,23
2,2,18.22,61000.0,23
2,3,17.97,60948.0,23
2,4,16.95,60888.0,23
2,5,17.65,60876.0,23
2,6,17.96,60804.0,23
2,7,17.98,60948.0,23
2,8,15.87,60896.0,23
2,9,17.1,60964.0,23
2,10,15.58,60912.0,23
2,11,16.97,60916.0,23
2,12,15.68,60816.0,23
2,13,15.9,60856.0,23
2,14,17.61,60804.0,23
2,15,15.99,60912.0,23
2,16,16.35,60964.0,23
2,17,17.78,60848.0,23
2,18,15.4,60884.0,23
2,19,15.65,60816.0,23
2,20,18.23,60888.0,23
2,21,16.09,60812.0,23
2,22,17.54,60992.0,23
2,23,16.05,60892.0,23
2,24,15.86,61000.0,23
2,25,16.9,60900.0,23
2,26,16.84,60816.0,23
2,27,18.09,60916.0,23
2,28,15.64,60804.0,23
2,29,17.75,60840.0,23
2,30,17.11,61000.0,23
2,31,17.97,60876.0,23
2,32,16.94,60976.0,23
2,33,16.02,60944.0,23
2,34,17.75,60980.0,23
2,35,18.2,60888.0,23
2,36,17.74,60908.0,23
2,37,15.64,60836.0,23
2,38,15.77,60968.0,23
2,39,18.09,60800.0,23
2,40,15.96,60900.0,23
2,41,17.38,60952.0,23
2,42,17.66,60840.0,23
2,43,17.75,60880.0,23
2,44,16.69,60976.0,23
2,45,17.8,60884.0,23
2,46,18.04,60804.0,23
2,47,17.8,61000.0,23
2,48,15.64,60840.0,23
2,49,17.74,61004.0,23
2,50,15.54,60912.0,23
