K,Iteration,User Time (s),Memory (KB),Passes
6,1,6.81,99752.0,6
6,2,6.82,99784.0,6
6,3,6.29,99748.0,6
6,4,6.19,99652.0,6
6,5,6.07,99736.0,6
6,6,6.18,99876.0,6
6,7,6.47,99708.0,6
6,8,6.73,99772.0,6
6,9,6.12,99888.0,6
6,10,6.29,99844.0,6
6,11,6.11,99808.0,6
6,12,6.79,99788.0,6
6,13,6.17,99888.0,6
6,14,6.23,99788.0,6
6,15,6.7,99844.0,6
6,16,6.48,99808.0,6
6,17,6.94,99896.0,6
6,18,6.22,99800.0,6
6,19,6.66,99876.0,6
6,20,6.14,99784.0,6
6,21,6.7,99772.0,6
6,22,6.26,99752.0,6
6,23,6.21,99712.0,6
6,24,6.37,99700.0,6
6,25,6.72,99876.0,6
6,26,6.57,99860.0,6
6,27,6.35,99736.0,6
6,28,6.16,99784.0,6
6,29,6.42,99860.0,6
6,30,6.66,99784.0,6
6,31,6.78,99700.0,6
6,32,6.24,99792.0,6
6,33,6.15,99876.0,6
6,34,6.16,99812.0,6
6,35,6.24,99712.0,6
6,36,6.37,99804.0,6
6,37,6.29,99844.0,6
6,38,6.14,99752.0,6
6,39,6.42,99748.0,6
6,40,6.11,99700.0,6
6,41,6.14,99792.0,6
6,42,6.47,99812.0,6
6,43,6.61,99776.0,6
6,44,6.28,99776.0,6
6,45,6.25,99888.0,6
6,46,6.4,99752.0,6
6,47,6.67,99812.0,6
6,48,6.35,99900.0,6
6,49,6.55,99816.0,6
6,50,6.02,99696.0,6
