K,Iteration,User Time (s),Memory (KB),Passes
3,1,10.66,67836.0,12
3,2,11.17,67940.0,12
3,3,10.3,67876.0,12
3,4,11.62,67872.0,12
3,5,11.52,67912.0,12
3,6,11.12,67916.0,12
3,7,11.6,67996.0,12
3,8,10.81,68012.0,12
3,9,11.5,68024.0,12
3,10,10.43,67920.0,12
3,11,10.6,67848.0,12
3,12,11.0,67948.0,12
3,13,11.48,68016.0,12
3,14,11.4,67884.0,12
3,15,11.56,67928.0,12
3,16,10.97,67836.0,12
3,17,10.38,68016.0,12
3,18,10.53,67900.0,12
3,19,11.37,68036.0,12
3,20,10.47,67940.0,12
3,21,10.43,67884.0,12
3,22,11.6,67928.0,12
3,23,11.09,67944.0,12
3,24,10.77,67940.0,12
3,25,10.59,67840.0,12
3,26,10.48,67952.0,12
3,27,10.44,68000.0,12
3,28,11.78,67944.0,12
3,29,11.26,67980.0,12
3,30,11.36,67908.0,12
3,31,11.13,67996.0,12
3,32,11.37,68032.0,12
3,33,10.48,68016.0,12
3,34,10.41,67920.0,12
3,35,10.35,67944.0,12
3,36,11.44,67888.0,12
3,37,10.56,67952.0,12
3,38,11.15,68024.0,12
3,39,10.49,67908.0,12
3,40,10.74,67888.0,12
3,41,11.17,67928.0,12
3,42,10.43,68000.0,12
3,43,11.19,68028.0,12
3,44,10.56,67944.0,12
3,45,11.89,67876.0,12
3,46,11.94,67940.0,12
3,47,10.35,67980.0,12
3,48,10.53,67920.0,12
3,49,11.29,67872.0,12
3,50,11.42,67912.0,12
