K,Iteration,User Time (s),Memory (KB),Passes
9,1,4.31,125496.0,3
9,2,4.09,125372.0,3
9,3,4.22,125404.0,3
9,4,4.13,125480.0,3
9,5,3.87,125332.0,3
9,6,3.72,125424.0,3
9,7,3.83,125424.0,3
9,8,3.7,125480.0,3
9,9,3.71,125504.0,3
9,10,3.7,125392.0,3
9,11,3.86,125492.0,3
9,12,3.95,125392.0,3
9,13,4.05,125368.0,3
9,14,4.03,125356.0,3
9,15,3.7,125320.0,3
9,16,3.87,125412.0,3
9,17,3.7,125372.0,3
9,18,3.93,125356.0,3
9,19,3.98,125480.0,3
9,20,3.72,125424.0,3
9,21,3.78,125460.0,3
9,22,4.06,125356.0,3
9,23,3.74,125356.0,3
9,24,3.78,125432.0,3
9,25,3.83,125496.0,3
9,26,3.73,125412.0,3
9,27,4.03,125408.0,3
9,28,4.04,125404.0,3
9,29,4.04,125480.0,3
9,30,3.77,125368.0,3
9,31,4.04,125368.0,3
9,32,3.66,125480.0,3
9,33,3.91,125332.0,3
9,34,3.92,125516.0,3
9,35,3.76,125404.0,3
9,36,4.01,125396.0,3
9,37,3.89,125368.0,3
9,38,4.08,125336.0,3
9,39,3.98,125508.0,3
9,40,3.73,125428.0,3
9,41,3.92,125432.0,3
9,42,4.0,125464.0,3
9,43,4.06,125384.0,3
9,44,3.86,125516.0,3
9,45,3.88,125384.0,3
9,46,3.81,125412.0,3
9,47,3.81,125392.0,3
9,48,4.01,125480.0,3
9,49,4.06,125464.0,3
9,50,4.04,125368.0,3
