K,Iteration,User Time (s),Memory (KB),Passes
10,1,4.16,133580.0,3
10,2,4.39,133600.0,3
10,3,4.15,133584.0,3
10,4,4.15,133576.0,3
10,5,4.15,133700.0,3
10,6,4.13,133696.0,3
10,7,4.38,133660.0,3
10,8,4.39,133636.0,3
10,9,4.32,133600.0,3
10,10,4.24,133580.0,3
10,11,4.45,133716.0,3
10,12,4.31,133712.0,3
10,13,4.43,133656.0,3
10,14,4.21,133664.0,3
10,15,4.18,133732.0,3
10,16,4.4,133588.0,3
10,17,4.13,133628.0,3
10,18,4.45,133664.0,3
10,19,4.51,133748.0,3
10,20,4.24,133552.0,3
10,21,4.72,133552.0,3
10,22,4.43,133588.0,3
10,23,4.22,133664.0,3
10,24,4.12,133660.0,3
10,25,4.17,133696.0,3
10,26,4.18,133552.0,3
10,27,4.23,133600.0,3
10,28,4.14,133708.0,3
10,29,4.5,133604.0,3
10,30,4.2,133696.0,3
10,31,4.49,133628.0,3
10,32,4.18,133568.0,3
10,33,4.34,133696.0,3
10,34,4.42,133748.0,3
10,35,4.23,133728.0,3
10,36,4.18,133728.0,3
10,37,4.18,133740.0,3
10,38,4.12,133564.0,3
10,39,4.37,133636.0,3
10,40,4.26,133700.0,3
10,41,4.5,133640.0,3
10,42,4.54,133644.0,3
10,43,4.61,133552.0,3
10,44,4.48,133728.0,3
10,45,4.42,133624.0,3
10,46,4.17,133660.0,3
10,47,4.48,133740.0,3
10,48,4.23,133728.0,3
10,49,4.7,133664.0,3
10,50,4.25,133604.0,3
