N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3186.4,2.0,9.3
20,0.0,3185.2,2.3,18.8
30,0.0,3184.8,2.8,27.7
40,0.0,3185.6,2.9,35.6
50,0.0,3190.4,3.0,46.7
60,0.0,3182.0,3.0,53.7
70,0.0,3201.6,3.0,62.1
80,0.0,3176.8,3.0,71.4
90,0.0,3164.0,3.0,79.3
100,0.0,3180.4,3.0,89.4
200,0.0,3180.0,3.0,179.7
300,0.0,3176.0,3.1,270.2
400,0.0,3194.0,3.3,363.3
500,0.0,3170.0,3.8,454.7
600,0.0,3191.6,3.9,547.0
700,0.001,3186.8,3.9,634.3
800,0.004,3179.2,3.8,726.5
900,0.009,3178.4,4.0,821.3
1000,0.009999999999999998,3175.2,4.0,915.1
1200,0.009999999999999998,3177.6,4.0,1097.0
1400,0.011,3181.2,4.0,1274.8
1600,0.019999999999999997,4218.4,4.0,1460.9
1800,0.019999999999999997,4195.2,4.0,1647.2
2000,0.019999999999999997,4212.8,4.0,1831.9
2500,0.030000000000000006,4195.6,4.0,2288.2
3000,0.039999999999999994,4214.0,4.0,2756.3
3500,0.047,4307.6,4.0,3209.7
4000,0.053000000000000005,5241.6,4.0,3671.8
4500,0.06100000000000001,5233.2,4.0,4135.0
5000,0.07000000000000002,5230.0,4.0,4602.6
6000,0.089,6266.8,4.0,5530.1
7000,0.10400000000000001,6256.4,4.0,6466.0
8000,0.12000000000000002,7275.6,4.0,7394.4
9000,0.14000000000000004,7287.6,4.0,8321.9
10000,0.15999999999999998,8303.6,4.0,9260.1
