N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3182.696,3.123,9.591
20,0.0,3181.528,3.96,18.409
30,0.0,3181.904,4.478,27.382
40,0.0,3182.692,4.876,36.081
50,0.0,3182.28,5.185,45.007
60,0.0,3182.28,5.439,53.913
70,0.0,3182.52,5.658,62.624
80,0.0,3183.468,5.854,71.489
90,0.0,3181.22,6.052,80.502
100,0.0,3181.32,6.197,89.244
200,0.0,3183.176,7.215,178.059
300,0.001400000000000001,3183.228,7.841,267.627
400,0.004639999999999945,3180.444,8.232,357.153
500,0.009899999999999833,3182.888,8.54,446.622
600,0.011269999999999817,3182.06,8.745,537.368
700,0.01886000000000003,3184.184,8.98,627.115
800,0.01418999999999977,3184.132,9.153,717.622
900,0.023159999999999795,3182.46,9.308,808.026
1000,0.027460000000000043,3183.496,9.452,897.819
1200,0.029520000000000313,3182.288,9.655,1079.36
1400,0.03662999999999974,3182.372,9.84,1260.947
1600,0.0433799999999994,3181.172,10.003,1442.396
1800,0.050869999999999534,4187.964,10.168,1625.565
2000,0.05921000000000044,4164.1,10.264,1807.018
2500,0.0793399999999991,4195.084,10.498,2263.207
3000,0.09764000000000014,4198.508,10.734,2719.894
3500,0.1342100000000009,4201.448,10.854,3177.555
4000,0.14048999999999948,5223.536,10.974,3635.568
4500,0.16303999999999946,5228.752,11.072,4094.138
5000,0.18478000000000092,5230.404,11.22,4554.377
6000,0.23028999999999986,6233.704,11.339,5472.013
7000,0.28305000000000075,6242.816,11.557,6393.185
8000,0.3274900000000008,7260.08,11.67,7314.654
9000,0.38192,7276.076,11.778,8235.497
10000,0.43209000000000014,8291.176,11.872,9159.266
