N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3192.0,2.0,9.3
20,0.0,3171.2,2.0,18.6
30,0.0,3187.2,2.0,27.6
40,0.0,3174.0,2.5,36.2
50,0.0,3163.6,2.5,45.8
60,0.0,3182.4,2.8,54.5
70,0.0,3178.4,2.9,64.5
80,0.0,3163.2,3.0,73.0
90,0.0,3176.4,3.0,82.4
100,0.0,3188.8,3.0,91.1
200,0.0,3170.4,3.0,181.0
300,0.0,3167.2,3.0,269.3
400,0.0,3190.8,3.0,362.9
500,0.0,3188.8,3.0,451.6
600,0.0,3174.0,3.0,546.4
700,0.0,3168.8,3.0,634.8
800,0.0,3177.2,3.0,725.3
900,0.003,3198.8,3.0,820.5
1000,0.001,3187.2,3.0,911.1
1200,0.009,3194.8,3.0,1098.2
1400,0.009999999999999998,3173.2,3.0,1274.4
1600,0.009999999999999998,4214.8,3.0,1460.9
1800,0.011999999999999999,4198.8,3.0,1646.0
2000,0.019999999999999997,4210.0,3.0,1834.8
2500,0.019999999999999997,4208.0,3.0,2293.4
3000,0.030000000000000006,4209.2,3.0,2755.8
3500,0.033,4310.4,3.0,3223.3
4000,0.039999999999999994,5236.4,3.0,3682.5
4500,0.047999999999999994,5232.0,3.0,4154.0
5000,0.052000000000000005,5219.6,3.0,4623.4
6000,0.06600000000000002,6247.6,3.0,5571.3
7000,0.08099999999999999,6263.2,3.0,6494.6
8000,0.08999999999999998,7266.4,3.0,7437.6
9000,0.10800000000000001,7273.2,3.0,8357.0
10000,0.12000000000000002,8306.8,3.0,9284.9
