N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3183.004,2.98,9.575
20,0.0,3182.364,3.905,18.355
30,0.0,3182.196,4.369,27.215
40,0.0,3183.18,4.801,36.004
50,0.0,3181.332,5.119,44.926
60,0.0,3181.352,5.38,53.666
70,0.0,3179.22,5.639,62.477
80,0.0,3181.984,5.805,71.357
90,0.0,3182.84,5.97,80.072
100,0.0,3182.248,6.165,89.007
200,0.0,3182.96,7.234,178.062
300,0.004099999999999957,3183.004,7.809,267.567
400,0.0037299999999999642,3182.264,8.205,356.976
500,0.010529999999999828,3183.5,8.495,446.471
600,0.011449999999999816,3181.888,8.752,536.744
700,0.01797999999999979,3182.932,8.992,626.972
800,0.01540999999999975,3183.904,9.154,717.287
900,0.022749999999999767,3182.54,9.323,808.045
1000,0.026909999999999934,3183.32,9.464,898.213
1200,0.029820000000000346,3182.56,9.675,1079.389
1400,0.03714999999999966,3183.248,9.867,1261.379
1600,0.04384999999999944,3182.612,9.997,1442.729
1800,0.05210999999999954,4206.864,10.143,1625.008
2000,0.06001000000000046,4207.784,10.269,1806.534
2500,0.08008999999999913,4206.76,10.49,2263.312
3000,0.10135999999999998,4206.36,10.743,2719.118
3500,0.11991000000000031,4206.772,10.866,3177.287
4000,0.14170999999999934,5229.948,10.985,3634.941
4500,0.1646899999999998,5231.604,11.07,4094.308
5000,0.18792000000000017,5229.66,11.21,4553.4
6000,0.23453999999999864,6249.948,11.392,5472.431
7000,0.28268000000000115,6254.584,11.569,6392.427
8000,0.33041999999999966,7271.444,11.66,7314.583
9000,0.3858500000000004,7278.508,11.779,8235.209
10000,0.434340000000001,8291.348,11.864,9160.283
