K,Average User Time (s),Average Memory (KB),Passes
1,14.52,88508.0,4
2,16.89,104308.0,3
3,14.68,120696.0,4
4,19.66,136488.0,4
5,13.25,150800.0,3
6,19.8,168052.0,4
7,14.58,182428.0,3
8,17.98,198000.0,3
9,19.88,215496.0,3
10,15.67,231792.0,3
