K,Time (s),Memory (KB),Passes
1,0.82,22632.0,5
2,0.78,22616.0,5
3,0.89,22596.0,5
4,0.06,14560.0,1
5,0.05,14516.0,1
6,0.05,14696.0,1
7,0.06,14516.0,1
8,0.05,14496.0,1
9,0.06,14628.0,1
10,0.06,14628.0,1
