K,Time (s),Memory (KB),Passes
1,0.64,25852.0,3
2,0.55,30872.0,2
3,0.55,35340.0,1
4,0.06,14644.0,1
5,0.06,14492.0,1
6,0.05,14480.0,1
7,0.06,14648.0,1
8,0.06,14688.0,1
9,0.05,14628.0,1
10,0.06,14500.0,1
