K,Time (s),Memory (KB),Passes
1,0.64,25856.0,3
2,0.55,30692.0,2
3,0.58,36080.0,2
4,0.06,14600.0,1
5,0.06,14468.0,1
6,0.06,14648.0,1
7,0.06,14504.0,1
8,0.05,14620.0,1
9,0.06,14672.0,1
10,0.05,14676.0,1
