K,Time (s),Memory (KB),Passes
1,0.62,21292.0,4
2,0.57,21572.0,4
3,0.64,21544.0,4
4,0.06,14496.0,1
5,0.05,14448.0,1
6,0.05,14696.0,1
7,0.06,14648.0,1
8,0.06,14424.0,1
9,0.06,14604.0,1
10,0.06,14504.0,1
