K,Average User Time (s),Average Memory (KB),Passes
1,92.2267,173714.6667,100
2,37.2667,204670.6667,7
3,21.15,235416.0,4
4,0.6167,255612.0,1
5,0.6267,255669.3333,1
6,0.6167,255616.0,1
7,0.63,255628.0,1
8,0.6267,255670.6667,1
9,0.6467,255648.0,1
10,0.63,255686.6667,1
