N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3178.04,1.0,0.0
20,0.0,3183.16,1.0,0.0
30,0.0,3184.76,1.17,30.0
40,0.0,3180.4,1.4,40.0
50,0.0,3180.88,1.68,50.0
60,0.0,3184.72,1.87,60.0
70,0.0,3184.6,1.95,70.0
80,0.0,3186.2,1.98,80.0
90,0.0,3182.04,2.0,90.0
100,0.0,3185.12,2.0,100.0
200,0.010000000000000007,3183.72,2.0,200.0
300,0.02999999999999995,3183.2,2.0,300.0
400,0.049999999999999906,3186.08,2.0,400.0
500,0.08040000000000004,3182.64,2.0,500.0
600,0.1199999999999998,3181.68,2.0,600.0
700,0.16380000000000006,4209.04,2.0,700.0
800,0.21760000000000015,4211.12,2.0,800.0
900,0.2756000000000001,4204.48,2.0,900.0
1000,0.3415000000000002,4211.96,2.0,1000.0
1200,0.5019,4203.24,2.0,1200.0
1400,0.6934999999999999,4192.92,2.0,1400.0
1600,0.9108999999999994,5233.32,2.0,1600.0
1800,1.1447000000000005,5228.32,2.0,1800.0
2000,1.4147999999999996,5216.32,2.0,2000.0
2500,2.257600000000001,6243.88,2.0,2500.0
3000,3.225400000000001,6540.96,2.0,3000.0
3500,4.505600000000001,7283.08,2.0,3500.0
4000,6.059000000000001,8030.6,2.0,4000.0
4500,7.5844999999999985,8311.32,2.0,4500.0
5000,9.228900000000001,9108.24,2.0,5000.0
6000,13.505699999999997,10325.32,2.0,6000.0
7000,18.529299999999996,11945.56,2.0,7000.0
8000,24.613899999999997,12878.12,2.0,8000.0
9000,31.44270000000001,14212.52,2.0,9000.0
10000,39.680499999999995,15644.08,2.0,10000.0
