N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3183.72,2.0,10.0
20,0.0,3183.72,3.0,20.0
30,0.0,3183.16,3.0,30.0
40,0.0,3177.28,3.0,40.0
50,0.0,3185.32,3.0,50.0
60,0.0,3181.0,3.0,60.0
70,0.0,3184.4,3.0,70.0
80,0.0,3180.84,3.0,80.0
90,0.0,3181.76,3.0,90.0
100,0.0,3179.12,3.0,100.0
200,0.018700000000000012,3187.36,3.01,200.0
300,0.040100000000000025,3184.6,3.0,300.0
400,0.07970000000000005,3188.2,3.01,400.0
500,0.12259999999999988,3184.48,3.0,500.0
600,0.18239999999999984,3182.64,3.0,600.0
700,0.24939999999999996,3185.84,3.0,700.0
800,0.32809999999999967,3184.6,3.0,800.0
900,0.41920000000000035,3187.48,3.0,900.0
1000,0.5208000000000004,3182.32,3.0,1000.0
1200,0.7733000000000004,4103.32,3.0,1200.0
1400,1.0623999999999996,4133.52,3.0,1400.0
1600,1.4045000000000007,4137.84,3.0,1600.0
1800,1.7815000000000003,4158.4,3.0,1800.0
2000,2.2451000000000003,4060.2,3.0,2000.0
2500,3.4785999999999984,4176.6,3.0,2500.0
3000,5.1238,5206.56,3.0,3000.0
3500,7.1513000000000035,5161.72,3.0,3500.0
4000,9.4606,5199.44,3.01,4000.0
4500,11.989299999999997,5770.92,3.0,4500.0
5000,14.835400000000007,5967.8,3.0,5000.0
6000,21.781499999999998,6708.56,3.0,6000.0
7000,29.9433,7111.4,3.0,7000.0
8000,40.99090000000002,7519.36,3.0,8000.0
9000,51.095399999999984,8620.84,3.0,9000.0
10000,64.68019999999997,8941.12,3.0,10000.0
