K,Average User Time (s),Average Memory (KB),Passes
1,10.616,70793.6,5
2,10.602,73222.4,5
3,10.498,73247.2,5
4,10.728,73260.8,5
5,10.624,73192.0,5
6,10.66,73492.8,5
7,10.48,73494.4,5
8,10.726,73492.8,5
9,10.486,73493.6,5
10,10.468,73500.8,5
