K,Time (s),Memory (KB),AvgPasses,AvgHeight
1,0.12240000000000001,7296.0,2.51
2,0.1231,7232.0,2.51
3,0.1219,7204.0,2.51
4,0.1232,7228.0,2.51
5,0.1235,8264.0,2.51
6,0.12179999999999999,8292.0,2.51
7,0.1219,8288.0,2.52
8,0.12369999999999999,8264.0,2.51
9,0.12960000000000002,8292.0,2.52
10,0.12279999999999999,8264.0,2.52
12,0.1235,8292.0,2.52
14,0.038900000000000004,73764.0,1.0
16,0.0373,75828.0,1.0
18,0.0374,75848.0,1.0
20,0.0366,75872.0,1.0
25,0.0377,75856.0,1.0
30,0.0375,75848.0,1.0
35,0.0378,75852.0,1.0
40,0.0377,75848.0,1.0
45,0.037000000000000005,75872.0,1.0
50,0.0378,75848.0,1.0
60,0.0381,73840.0,1.0
70,0.0377,75896.0,1.0
80,0.037000000000000005,75876.0,1.0
90,0.037000000000000005,73764.0,1.0
100,0.0375,75848.0,1.0
150,0.0368,74824.0,1.0
200,0.0379,75864.0,1.0
250,0.0379,75872.0,1.0
300,0.0371,75904.0,1.0
400,0.0375,75848.0,1.0
500,0.0368,75848.0,1.0
750,0.0368,75852.0,1.0
1000,0.0366,75844.0,1.0
1500,0.0369,75864.0,1.0
2000,0.0375,75848.0,1.0
2500,0.0373,73764.0,1.0
3000,0.036699999999999997,75848.0,1.0
4000,0.0377,75848.0,1.0
5000,0.0379,75872.0,1.0
7500,0.0365,75848.0,1.0
10000,0.037000000000000005,74788.0,1.0
