K,Average User Time (s),Average Memory (KB),Passes
1,1.81,10032.0,2
2,1.78,10132.0,2
3,1.72,10136.0,2
4,1.69,9972.0,2
5,1.78,9964.0,2
6,1.78,9964.0,2
7,1.77,9984.0,2
8,1.66,10028.0,2
9,1.76,10136.0,2
10,1.67,10064.0,2
