K,Time (s),Memory (KB),Passes
1,0.49,8816.0,4
2,0.47,10144.0,4
3,0.41,11536.0,3
4,0.44,13072.0,3
5,0.39,14608.0,2
6,0.42,16096.0,2
7,0.42,17328.0,2
8,0.49,18592.0,2
9,0.55,19904.0,2
10,0.62,21120.0,2
