K,Time (s),Memory (KB),Passes
1,0.47,8656.0,4
2,0.48,10112.0,4
3,0.48,11664.0,3
4,0.47,13072.0,3
5,0.42,14496.0,2
6,0.43,15792.0,2
7,0.46,17488.0,2
8,0.46,18704.0,2
9,0.51,20080.0,2
10,0.59,21376.0,2
