N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,4176.0,1.0,2.32
20,0.0,4168.0,1.0,2.32
30,0.0,4168.0,1.0,1.7
40,0.0001,4168.0,2.0,24.33
50,0.0002,4168.0,2.0,27.44
60,0.0002,4168.0,2.0,31.77
70,0.0003,4196.0,2.0,34.31
80,0.0003,4168.0,2.0,37.39
90,0.0004,4196.0,2.0,41.33
100,0.0005,4184.0,2.0,42.86
200,0.0011,4168.0,2.06,61.21
300,0.0021,4168.0,2.36,74.13
400,0.0029,4168.0,2.41,78.44
500,0.0039000000000000003,4168.0,2.37,81.41
600,0.004699999999999999,4192.0,2.32,85.89
700,0.005699999999999999,4168.0,2.29,81.75
800,0.0066,4168.0,2.29,84.82
900,0.0075,4176.0,2.27,78.65
1000,0.0086,5220.0,2.32,88.0
1200,0.0102,5220.0,2.18,76.04
1400,0.0131,5240.0,2.28,84.25
1600,0.014199999999999999,5192.0,2.11,72.08
1800,0.0172,5260.0,2.18,74.35
2000,0.020099999999999996,4132.0,2.2,79.41
2500,0.0277,6244.0,2.24,75.54
3000,0.039900000000000005,5180.0,2.44,73.75
3500,0.05,7240.0,2.46,73.12
4000,0.066,7240.0,2.52,67.73
4500,0.081,6180.0,2.61,69.12
5000,0.11220000000000001,7204.0,2.88,78.33
6000,0.1519,8228.0,2.89,71.42
7000,0.20670000000000002,9308.0,3.03,73.53
8000,0.2516,9252.0,3.0,73.18
9000,0.3014,10276.0,2.96,65.96
10000,0.3686,11300.0,3.0,66.03
