K,Time (s),Memory (KB),Passes
1,57.74,62720.0,294
2,23.54,77340.0,67
3,10.59,87308.0,18
4,3.66,105084.0,4
5,0.18,37644.0,1
6,0.19,37748.0,1
7,0.17,37708.0,1
8,0.18,37740.0,1
9,0.16,37744.0,1
10,0.17,37740.0,1
