K,Average User Time (s),Average Memory (KB),Passes
1,14.1433,28796.0,195
2,1.64,32072.0,4
3,1.1367,36496.0,3
4,1.84,42578.6667,2
5,0.1,47361.3333,1
6,0.0967,47340.0,1
7,0.0967,47326.6667,1
8,0.1,47334.6667,1
9,0.1033,47314.6667,1
10,0.1,47360.0,1
