K,Average User Time (s),Average Memory (KB),Passes
1,221.77,126566.4,5
2,215.774,130755.2,5
3,200.656,130768.0,5
4,198.864,130793.6,5
5,198.79,130763.2,5
6,195.908,130748.8,5
7,202.448,130766.4,5
8,190.816,131034.4,5
9,200.1,130785.6,5
10,202.486,131041.6,5
