K,Time (s),Memory (KB),Passes
2,807.45,430112.0,6
3,626.99,430112.0,6
4,564.05,429904.0,6
5,557.29,429824.0,6
6,723.69,430036.0,6
7,743.98,429888.0,6
8,744.21,430016.0,6
9,819.31,429948.0,6
10,861.45,430088.0,6
