K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3625.3333,5
2,0.0,3650.6667,2
3,0.0,3676.0,2
4,0.0,3660.0,1
5,0.0,3682.6667,1
6,0.0,3670.6667,1
7,0.0,3688.0,1
8,0.0,3613.3333,1
9,0.0,3601.3333,1
10,0.0,3597.3333,1
