K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3690.6667,6
2,0.0,3701.3333,5
3,0.0,3689.3333,2
4,0.0,3633.3333,2
5,0.0,3734.6667,1
6,0.0,3725.3333,1
7,0.0,3696.0,1
8,0.0,3656.0,1
9,0.0,3606.6667,1
10,0.0,3600.0,1
