K,Average User Time (s),Average Memory (KB),Passes
1,2.13,16572.8,5
2,2.112,16854.4,5
3,2.136,16761.6,5
4,2.114,16787.2,5
5,2.116,16860.8,5
6,2.132,16361.6,5
7,2.18,16505.6,5
8,2.124,16675.2,5
9,2.116,16864.0,5
10,2.118,16585.6,5
