K,Time (s),Memory (KB),Passes
1,2.65,39652.0,3
2,3.07,41328.0,3
3,2.69,41352.0,3
4,3.03,41320.0,3
5,2.66,41280.0,3
6,3.04,41212.0,3
7,2.74,41448.0,3
8,3.01,41332.0,3
9,2.65,41232.0,3
10,3.04,41376.0,3
