K,Time (s),Memory (KB),Passes
1,197.08,157576.0,3
2,135.8,185692.0,2
3,0.29,66516.0,1
4,0.29,66500.0,1
5,0.29,66380.0,1
6,0.27,66488.0,1
7,0.27,66432.0,1
8,0.28,66524.0,1
9,0.28,66512.0,1
10,0.27,66308.0,1
