K,Time (s),Memory (KB),Passes
1,181.64,154568.0,3
2,95.69,178320.0,2
3,0.28,66408.0,1
4,0.3,66780.0,1
5,0.29,66528.0,1
6,0.29,66416.0,1
7,0.29,66420.0,1
8,0.26,66508.0,1
9,0.29,66520.0,1
10,0.29,66488.0,1
