K,Time (s),Memory (KB),Passes
1,185.65,134444.0,6
2,205.84,134540.0,6
3,0.29,66420.0,1
4,0.27,66420.0,1
5,0.29,66416.0,1
6,0.29,66532.0,1
7,0.28,66368.0,1
8,0.29,66524.0,1
9,0.29,66528.0,1
10,0.29,66532.0,1
