K,Iteration,User Time (s),Memory (KB),Passes
7,1,6.78,115144.0,5
7,2,6.1,115308.0,5
7,3,6.67,115216.0,5
7,4,6.35,115308.0,5
7,5,6.16,115340.0,5
7,6,5.46,115152.0,5
7,7,4.97,115200.0,5
7,8,5.02,115196.0,5
7,9,5.1,115236.0,5
7,10,5.12,115244.0,5
7,11,5.16,115200.0,5
7,12,4.98,115200.0,5
7,13,5.24,115232.0,5
7,14,5.04,115324.0,5
7,15,5.48,115196.0,5
7,16,5.44,115248.0,5
7,17,5.23,115148.0,5
7,18,5.11,115192.0,5
7,19,5.03,115332.0,5
7,20,5.34,115236.0,5
7,21,5.14,115260.0,5
7,22,5.26,115232.0,5
7,23,5.17,115180.0,5
7,24,5.71,115180.0,5
7,25,5.46,115136.0,5
7,26,5.4,115236.0,5
7,27,5.19,115308.0,5
7,28,4.9,115244.0,5
7,29,5.15,115264.0,5
7,30,5.02,115336.0,5
7,31,5.23,115160.0,5
7,32,5.31,115156.0,5
7,33,5.67,115280.0,5
7,34,5.91,115260.0,5
7,35,4.98,115252.0,5
7,36,4.98,115308.0,5
7,37,4.93,115196.0,5
7,38,5.42,115236.0,5
7,39,5.02,115232.0,5
7,40,5.18,115172.0,5
7,41,5.64,115148.0,5
7,42,4.93,115196.0,5
7,43,5.28,115324.0,5
7,44,5.19,115336.0,5
7,45,5.1,115236.0,5
7,46,5.56,115200.0,5
7,47,5.1,115248.0,5
7,48,5.59,115196.0,5
7,49,5.19,115220.0,5
7,50,5.6,115260.0,5
